fetched_at,last_updated,last_reported,station_id,bikes_available,docks_available,ebikes_available,is_renting,is_returning,is_installed
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3005,22,8,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3006,12,17,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3007,7,15,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3008,5,7,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3010,6,8,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3011,4,12,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3014,14,14,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3016,9,6,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3018,8,10,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3019,10,9,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3020,6,9,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3022,15,5,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3024,1,14,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3025,9,5,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3026,4,11,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3027,10,5,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3030,8,21,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3032,19,8,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3033,6,6,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3034,14,8,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3035,6,16,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3036,6,9,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3037,8,9,,1,1,1
2026-09-17T01:49:52.371291+00:00,2026-09-17T01:49:08+00:00,2026-09-17T01:49:08+00:00,bcycle_lametro_3040,1,2,,1,1,1
